0.072	0.274	0.038	0.025	0.015	-0.002	
-0.048	0.125	0.180	0.015	0.023	-0.002	
0.103	-0.034	0.221	-0.007	0.023	0.006	
-0.038	0.181	-0.201	0.027	-0.001	-0.004	
0.012	0.305	0.098	0.021	-0.015	-0.010	
0.172	0.261	-0.292	0.027	-0.007	0.006	
-0.498	-0.019	-0.189	0.023	0.017	-0.008	
0.022	0.065	0.140	-0.015	0.022	-0.005	
-0.078	0.223	-0.041	0.019	0.011	0.010	
-0.198	0.322	-0.112	0.017	0.016	-0.003	
-0.248	0.501	-0.214	0.035	0.025	0.006	
0.153	-0.047	-0.119	0.017	-0.007	0.006	
0.002	-0.101	-0.478	-0.017	-0.019	-0.002	
0.102	0.426	0.307	0.035	0.013	0.016	
-0.347	-0.147	-0.008	0.001	0.029	-0.004	
-0.048	0.043	-0.049	0.027	-0.007	0.000	
-0.098	0.453	0.007	0.043	0.007	-0.006	
-0.028	0.296	0.269	0.013	-0.013	-0.008	
-0.058	0.001	-0.299	-0.005	-0.009	0.010	
-0.138	0.063	-0.049	0.001	-0.003	0.004	
0.203	-0.086	-0.008	0.009	-0.033	0.010	
0.262	0.194	0.030	-0.015	0.001	-0.012	
-0.018	0.012	-0.249	0.005	-0.017	0.002	
-0.127	-0.258	-0.177	-0.005	-0.001	-0.018	
-0.098	0.134	0.050	0.013	-0.019	0.002	
-0.038	0.533	-0.053	0.067	-0.009	-0.002	
0.042	0.162	-0.250	0.019	-0.015	0.002	
0.022	0.264	0.049	0.019	-0.009	-0.004	
-0.008	0.064	0.111	0.009	-0.013	-0.012	
0.143	-0.197	-0.108	-0.025	-0.035	-0.012	
-0.088	0.623	-0.083	0.055	-0.007	0.006	
-0.177	-0.108	-0.228	-0.001	0.015	0.012	
0.383	-0.467	-0.216	-0.049	0.015	-0.012	
-0.148	-0.099	-0.338	-0.001	0.011	0.002	
-0.208	0.101	-0.400	0.014	-0.004	0.005	
-0.027	-0.206	0.162	-0.005	0.025	-0.008	
0.112	0.523	-0.022	0.030	-0.002	0.000	
0.032	0.401	-0.431	0.037	0.025	-0.008	
-0.208	0.244	0.170	0.007	0.015	0.002	
-0.438	0.364	0.129	0.043	0.017	-0.010	
-0.008	0.263	-0.140	0.035	-0.001	-0.004	
-0.238	0.453	-0.091	0.051	0.007	-0.006	
0.103	-0.106	-0.009	-0.009	0.001	-0.004	
